PL17_56tanpri 0.015908 0.053906 0.024526 0.005714 0.000010 0.024177 0.874585 0.001173
PL17_57puepri 0.010026 0.251236 0.000010 0.000010 0.000011 0.019605 0.719093 0.000010
PL17_60puepri 0.000010 0.155501 0.147109 0.005220 0.000497 0.006873 0.676384 0.008406
PL17_62chlpri 0.027418 0.249509 0.000010 0.000010 0.000010 0.009314 0.713719 0.000010
PL17_63unipri 0.000010 0.272155 0.182608 0.013054 0.000010 0.000010 0.532144 0.000010
PL17_64indpri 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010 0.000010 0.000010
PL17_65puepri 0.000010 0.160715 0.116598 0.000010 0.000010 0.000010 0.719054 0.003594
PL17_66unipri 0.000010 0.268286 0.188552 0.011802 0.000010 0.000010 0.531319 0.000010
PL17_67unipri 0.000010 0.136423 0.268777 0.026812 0.000017 0.000010 0.567942 0.000010
PL17_68gutpri 0.000010 0.000010 0.190652 0.000010 0.000010 0.000010 0.650463 0.158834
PL17_69puepri 0.011221 0.191662 0.161088 0.010069 0.000010 0.000010 0.610208 0.015732
PL17_70unipri 0.000010 0.228956 0.203944 0.020640 0.000010 0.000010 0.541631 0.004799
PL17_71tanpri 0.000010 0.000010 0.145764 0.007319 0.000010 0.022741 0.812981 0.011165
PL17_72tanpri 0.000010 0.000010 0.158579 0.014086 0.000010 0.000010 0.827010 0.000285
PL17_73unipri 0.005809 0.369680 0.117118 0.004237 0.000010 0.000010 0.503126 0.000010
PL17_74unipri 0.000010 0.244296 0.185075 0.012855 0.000010 0.000010 0.557734 0.000010
PL17_75abepri 0.001140 0.228545 0.040192 0.000010 0.000010 0.020912 0.599094 0.110098
PL17_76tanpri 0.000010 0.000010 0.128346 0.013536 0.000010 0.011958 0.846120 0.000010
PL17_77unipri 0.000010 0.272408 0.179405 0.016420 0.000010 0.000010 0.528174 0.003564
PL17_79abepri 0.013857 0.229027 0.042766 0.000010 0.000010 0.003613 0.622891 0.087826
PL17_82puepri 0.000010 0.182576 0.091392 0.000010 0.000052 0.000010 0.725941 0.000010
PL17_85indpri 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010 0.000010 0.000010
PL17_86chlpri 0.035146 0.260624 0.000010 0.000010 0.001005 0.025056 0.678139 0.000010
PL17_88abebel 0.090649 0.575467 0.099442 0.085133 0.000010 0.124445 0.000010 0.024843
PL17_89maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010
PL17_95maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.999930 0.000010 0.000010
PL17_98indbel 0.192745 0.000010 0.281499 0.509467 0.000010 0.000010 0.016249 0.000010
Ross1gemare 0.026623 0.000010 0.863246 0.000010 0.026576 0.000010 0.083516 0.000010
Ross2abeare 0.000010 0.170613 0.559358 0.015519 0.047198 0.007398 0.179257 0.020647
Ross3pueare 0.009461 0.301791 0.470532 0.020184 0.069707 0.012017 0.114658 0.001650
