PL17_140uniflk 0.002851 0.035547 0.129639 0.333686 0.041322 0.399584 0.000010 0.000010 0.057352
PL17_141uniflk 0.009458 0.020692 0.120708 0.326905 0.042812 0.410849 0.004272 0.000010 0.064292
PL17_142gemflk 0.000010 0.000010 0.000010 0.981394 0.000011 0.000010 0.000010 0.000010 0.018535
PL17_143uniflk 0.009390 0.034106 0.141658 0.323371 0.047767 0.383820 0.002744 0.000010 0.057135
PL17_144gemflk 0.000010 0.000010 0.000010 0.877989 0.064498 0.000010 0.000010 0.028767 0.028696
PL17_145gemflk 0.000010 0.000010 0.000010 0.847205 0.063034 0.000010 0.004270 0.057190 0.028261
PL17_148gemflk 0.000010 0.000010 0.000010 0.980521 0.000010 0.000010 0.000010 0.000010 0.019409
PL17_149nigflk 0.000010 0.000010 0.000010 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010
PL17_153gemflk 0.000010 0.000010 0.000010 0.975046 0.000010 0.000010 0.000010 0.000010 0.024884
PL17_155pueflk 0.000010 0.333116 0.000010 0.346888 0.000010 0.248691 0.029225 0.000010 0.042039
PL17_157pueflk 0.027661 0.017864 0.228473 0.177643 0.185964 0.312788 0.009084 0.040514 0.000010
PL17_159pueflk 0.008474 0.040986 0.072468 0.126651 0.135574 0.514956 0.046319 0.020214 0.034358
PL17_160floflk 0.020984 0.009753 0.051938 0.239552 0.041021 0.150325 0.007045 0.005181 0.474201
PL17_23tanpri 0.010945 0.010709 0.828076 0.078148 0.000010 0.063146 0.008946 0.000010 0.000010
PL17_35indpri 0.000010 0.999910 0.000010 0.000010 0.000010 0.000020 0.000010 0.000010 0.000010
PL17_37chlpri 0.000010 0.000010 0.696236 0.000010 0.027697 0.257325 0.006865 0.009195 0.002652
PL17_38chlpri 0.000010 0.000010 0.709770 0.000010 0.043980 0.238787 0.005509 0.000010 0.001913
PL17_39chlpri 0.007187 0.000010 0.708003 0.000010 0.037946 0.224783 0.007313 0.010786 0.003963
PL17_40chlpri 0.003319 0.000010 0.765613 0.059083 0.045178 0.115865 0.010794 0.000010 0.000128
PL17_41chlpri 0.004433 0.000010 0.693734 0.000010 0.038447 0.238369 0.008598 0.011948 0.004451
PL17_42chlpri 0.000010 0.000010 0.663139 0.000010 0.057520 0.251735 0.020885 0.005335 0.001355
PL17_43chlpri 0.000010 0.000010 0.703214 0.000010 0.034488 0.234387 0.022424 0.005446 0.000010
PL17_44chlpri 0.000010 0.000010 0.704860 0.000010 0.021980 0.247582 0.005239 0.017823 0.002486
PL17_50puepri 0.000010 0.000010 0.641877 0.000010 0.061362 0.294545 0.000501 0.000010 0.001675
PL17_53puepri 0.000010 0.000010 0.703069 0.000010 0.057583 0.210928 0.024171 0.002724 0.001495
PL17_54puepri 0.000010 0.000010 0.714102 0.000010 0.035762 0.235497 0.003141 0.009271 0.002197
PL17_55unipri 0.000010 0.015225 0.495793 0.135011 0.049554 0.304376 0.000010 0.000010 0.000010
PL17_56tanpri 0.001104 0.005485 0.862091 0.039981 0.005701 0.052501 0.023674 0.008290 0.001173
PL17_57puepri 0.000010 0.000010 0.711808 0.000010 0.023624 0.243288 0.018208 0.000010 0.003032
PL17_60puepri 0.008598 0.006196 0.663642 0.154241 0.009192 0.151628 0.006482 0.000010 0.000010
PL17_62chlpri 0.000010 0.000010 0.709036 0.000010 0.036145 0.240989 0.008098 0.004199 0.001501
PL17_63unipri 0.000010 0.016045 0.523040 0.183785 0.004229 0.272861 0.000010 0.000010 0.000010
PL17_64indpri 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_65puepri 0.003558 0.000010 0.704070 0.133379 0.000010 0.158942 0.000010 0.000010 0.000010
PL17_66unipri 0.000010 0.014226 0.519997 0.193261 0.006074 0.266402 0.000010 0.000010 0.000010
PL17_67unipri 0.000010 0.028954 0.552292 0.275239 0.000010 0.143459 0.000010 0.000016 0.000010
PL17_68gutpri 0.158261 0.000010 0.629874 0.211805 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_69puepri 0.015531 0.010315 0.598386 0.149253 0.040695 0.185789 0.000010 0.000010 0.000010
PL17_70unipri 0.005378 0.022982 0.531706 0.198145 0.011869 0.229889 0.000010 0.000010 0.000010
PL17_71tanpri 0.011493 0.007729 0.800902 0.155883 0.000010 0.000010 0.023953 0.000010 0.000010
PL17_72tanpri 0.000474 0.013794 0.811569 0.174113 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_73unipri 0.000010 0.005117 0.493356 0.104834 0.041288 0.355365 0.000010 0.000010 0.000010
PL17_74unipri 0.000010 0.014852 0.547273 0.182185 0.013636 0.242014 0.000010 0.000010 0.000010
PL17_75abepri 0.109754 0.000010 0.590974 0.031184 0.029886 0.219062 0.017583 0.000010 0.001536
PL17_76tanpri 0.000010 0.012940 0.829320 0.146115 0.000010 0.000010 0.011575 0.000010 0.000010
PL17_77unipri 0.003483 0.017669 0.516734 0.170394 0.026199 0.265490 0.000010 0.000010 0.000010
PL17_79abepri 0.087399 0.000010 0.615561 0.032780 0.043281 0.220132 0.000816 0.000010 0.000010
PL17_82puepri 0.000010 0.000010 0.708254 0.115408 0.000010 0.176278 0.000010 0.000010 0.000010
PL17_85indpri 0.000010 0.999920 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_86chlpri 0.000010 0.000010 0.670218 0.000010 0.061637 0.243550 0.020704 0.000010 0.003852
PL17_88abebel 0.025031 0.085160 0.000010 0.008365 0.190341 0.562307 0.115866 0.012910 0.000010
PL17_89maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999920 0.000010 0.000010
PL17_95maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999920 0.000010 0.000010
PL17_98indbel 0.000010 0.501749 0.020304 0.087691 0.390205 0.000010 0.000010 0.000010 0.000010
Ross1gemare 0.000010 0.000010 0.038522 0.910381 0.029563 0.000010 0.000010 0.019389 0.002106
Ross2abeare 0.019836 0.017913 0.156358 0.591798 0.000010 0.166108 0.009840 0.005097 0.033040
Ross3pueare 0.000533 0.021948 0.098215 0.462851 0.054554 0.293002 0.010322 0.000010 0.058566
