FL0835prosan 0.000010 0.101117 0.013017 0.205215 0.000010 0.570182 0.000010 0.000010 0.000010 0.110419
FL0836gutsan 0.000010 0.000011 0.312767 0.342608 0.000010 0.000010 0.012156 0.000010 0.004327 0.328092
FL0839abesan 0.468387 0.012282 0.075103 0.130005 0.033246 0.198791 0.001227 0.000010 0.005161 0.075790
FL0880ransan 0.332047 0.000010 0.079116 0.238433 0.054128 0.118963 0.006983 0.000010 0.006630 0.163680
HypoHaiti1libhai 0.751008 0.072632 0.000010 0.000010 0.028350 0.043207 0.072659 0.003882 0.022752 0.005491
HypoHaiti2libhai 0.751669 0.085560 0.000010 0.000010 0.026208 0.021484 0.081709 0.002772 0.013701 0.016877
HypoHaiti3libhai 0.740134 0.074417 0.000010 0.000010 0.032007 0.036168 0.078443 0.003393 0.014651 0.020766
PL17_101maybel 0.000010 0.000010 0.000010 0.000010 0.999910 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_111indbel 0.000010 0.000010 0.000010 0.000010 0.000010 0.448433 0.551487 0.000010 0.000010 0.000010
PL17_119maybel 0.000010 0.000010 0.000010 0.000010 0.999910 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_120maybel 0.000010 0.000010 0.000010 0.000010 0.999910 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_121maybel 0.000010 0.000010 0.000010 0.000010 0.999910 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_122maybel 0.000010 0.000010 0.000010 0.000010 0.999910 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_123maybel 0.000010 0.000010 0.000010 0.000010 0.999910 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_124maybel 0.000010 0.000010 0.000010 0.000010 0.999910 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_125ranbel 0.436832 0.000010 0.039774 0.018293 0.315275 0.168756 0.018396 0.000010 0.002644 0.000010
PL17_126maybel 0.000010 0.000010 0.000010 0.000010 0.999910 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_134uniflk 0.420989 0.000010 0.009613 0.120549 0.000010 0.016501 0.026115 0.064092 0.004860 0.337261
PL17_135uniflk 0.285273 0.000010 0.006304 0.168799 0.000010 0.000010 0.037413 0.073034 0.000010 0.429138
PL17_136uniflk 0.276168 0.000010 0.006011 0.158346 0.000010 0.000010 0.030835 0.082945 0.006640 0.439025
PL17_137uniflk 0.382941 0.000010 0.021001 0.127644 0.001166 0.034425 0.035465 0.072668 0.000010 0.324669
PL17_138uniflk 0.376320 0.000010 0.010841 0.125115 0.022676 0.034578 0.018045 0.073089 0.007479 0.331849
PL17_139pueflk 0.504111 0.032766 0.023889 0.089818 0.024651 0.147497 0.010730 0.035190 0.005092 0.126257
PL17_140uniflk 0.399730 0.000010 0.002800 0.128965 0.000010 0.041552 0.025147 0.057344 0.010838 0.333603
PL17_141uniflk 0.410745 0.000010 0.009473 0.120302 0.004221 0.042655 0.018525 0.064289 0.003016 0.326765
PL17_142gemflk 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.018505 0.000010 0.981415
PL17_143uniflk 0.383878 0.000010 0.009366 0.141171 0.002742 0.047826 0.026586 0.057131 0.008015 0.323275
PL17_144gemflk 0.000015 0.028239 0.000010 0.000010 0.000010 0.065138 0.000010 0.028673 0.000010 0.877884
PL17_145gemflk 0.000010 0.056742 0.000010 0.000010 0.004248 0.063565 0.000010 0.028232 0.000010 0.847163
PL17_148gemflk 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.019378 0.000010 0.980542
PL17_149nigflk 0.000010 0.000010 0.000010 0.000010 0.000010 0.999909 0.000010 0.000010 0.000011 0.000010
PL17_153gemflk 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.024857 0.000010 0.975063
PL17_155pueflk 0.249799 0.000010 0.000010 0.000010 0.028914 0.000010 0.270898 0.042017 0.061547 0.346786
PL17_157pueflk 0.312947 0.040041 0.027459 0.227371 0.009194 0.187594 0.003854 0.000010 0.014135 0.177395
PL17_159pueflk 0.514736 0.020236 0.008459 0.071916 0.046300 0.135502 0.033772 0.034359 0.008180 0.126539
PL17_160floflk 0.149991 0.005125 0.021002 0.051921 0.006976 0.041054 0.010397 0.474196 0.000010 0.239328
PL17_23tanpri 0.063403 0.000010 0.010909 0.827607 0.009023 0.000010 0.004675 0.000010 0.006344 0.078009
PL17_35indpri 0.000010 0.000010 0.000010 0.000010 0.000011 0.000010 0.000010 0.000010 0.999909 0.000010
PL17_37chlpri 0.257416 0.008935 0.000010 0.695385 0.006936 0.028638 0.000010 0.002651 0.000010 0.000010
PL17_38chlpri 0.238674 0.000010 0.000010 0.709007 0.005593 0.044757 0.000010 0.001919 0.000010 0.000010
PL17_39chlpri 0.224889 0.010545 0.007156 0.707209 0.007347 0.038862 0.000010 0.003962 0.000010 0.000010
PL17_40chlpri 0.115793 0.000010 0.003316 0.765120 0.010732 0.045392 0.000645 0.000132 0.000010 0.058850
PL17_41chlpri 0.238166 0.011724 0.004459 0.693084 0.008693 0.039389 0.000010 0.004454 0.000010 0.000010
PL17_42chlpri 0.251716 0.004976 0.000010 0.662322 0.020915 0.058680 0.000010 0.001350 0.000010 0.000010
PL17_43chlpri 0.234554 0.005047 0.000010 0.702250 0.022419 0.035680 0.000010 0.000010 0.000010 0.000010
PL17_44chlpri 0.247337 0.017568 0.000010 0.703878 0.005034 0.022513 0.000010 0.002469 0.001172 0.000010
PL17_50puepri 0.294398 0.000010 0.000010 0.641149 0.000651 0.062073 0.000010 0.001679 0.000010 0.000010
PL17_53puepri 0.210868 0.002497 0.000010 0.702372 0.024239 0.058487 0.000010 0.001497 0.000010 0.000010
PL17_54puepri 0.235735 0.008849 0.000010 0.713094 0.003112 0.036978 0.000010 0.002192 0.000010 0.000010
PL17_55unipri 0.304346 0.000010 0.000010 0.494957 0.000010 0.050141 0.007449 0.000010 0.008223 0.134842
PL17_56tanpri 0.052468 0.008004 0.001120 0.861557 0.023576 0.006614 0.004050 0.001185 0.001808 0.039618
PL17_57puepri 0.243238 0.000010 0.000010 0.711017 0.018244 0.024417 0.000010 0.003033 0.000010 0.000010
PL17_60puepri 0.151490 0.000010 0.008530 0.662788 0.006181 0.009660 0.000010 0.000010 0.007498 0.153822
PL17_62chlpri 0.241123 0.003911 0.000010 0.708162 0.008144 0.037117 0.000010 0.001502 0.000010 0.000010
PL17_63unipri 0.272979 0.000010 0.000013 0.522243 0.000010 0.004861 0.007393 0.000010 0.008867 0.183614
PL17_64indpri 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999910 0.000010
PL17_65puepri 0.158971 0.000016 0.003486 0.703365 0.000010 0.000010 0.000010 0.000010 0.001334 0.132788
PL17_66unipri 0.266382 0.000010 0.000010 0.519630 0.000010 0.005631 0.015353 0.000010 0.000010 0.192954
PL17_67unipri 0.143909 0.000010 0.000019 0.551898 0.000010 0.000012 0.021782 0.000010 0.007413 0.274937
PL17_68gutpri 0.000010 0.000011 0.158243 0.629631 0.000012 0.000015 0.000011 0.000010 0.000553 0.211503
PL17_69puepri 0.185891 0.000010 0.015495 0.597792 0.000010 0.040965 0.007129 0.000010 0.003665 0.149033
PL17_70unipri 0.229922 0.000010 0.005420 0.531379 0.000010 0.011873 0.021069 0.000010 0.002378 0.197929
PL17_71tanpri 0.000010 0.000010 0.011479 0.800660 0.023447 0.000016 0.009473 0.000010 0.000010 0.154884
PL17_72tanpri 0.000010 0.000010 0.000526 0.811390 0.000010 0.000010 0.010294 0.000010 0.003769 0.173971
PL17_73unipri 0.354906 0.000010 0.000010 0.492311 0.000010 0.042023 0.000010 0.000010 0.006185 0.104526
PL17_74unipri 0.242084 0.000010 0.000010 0.546383 0.000010 0.014553 0.005535 0.000010 0.009504 0.181901
PL17_75abepri 0.218905 0.000010 0.109753 0.590417 0.017648 0.030563 0.000010 0.001537 0.000010 0.031148
PL17_76tanpri 0.000010 0.000010 0.000010 0.829009 0.010693 0.000010 0.015516 0.000010 0.000010 0.144723
PL17_77unipri 0.265678 0.000010 0.003516 0.516304 0.000010 0.025952 0.017573 0.000010 0.000679 0.170269
PL17_79abepri 0.220212 0.000010 0.087366 0.614831 0.000854 0.043956 0.000010 0.000010 0.000010 0.032741
PL17_82puepri 0.176204 0.000010 0.000010 0.707497 0.000010 0.000010 0.000010 0.000010 0.001318 0.114921
PL17_85indpri 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999910 0.000010
PL17_86chlpri 0.243355 0.000010 0.000010 0.669507 0.020778 0.062456 0.000010 0.003854 0.000010 0.000010
PL17_88abebel 0.561875 0.013484 0.025393 0.000010 0.115595 0.187875 0.086646 0.000010 0.000010 0.009101
PL17_89maybel 0.000010 0.000010 0.000010 0.000010 0.999910 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_95maybel 0.000010 0.000010 0.000010 0.000010 0.999910 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_98indbel 0.000010 0.000010 0.000010 0.025749 0.000010 0.380556 0.500236 0.000010 0.004857 0.088551
Ross1gemare 0.000010 0.019179 0.000010 0.038830 0.000010 0.029849 0.000010 0.002110 0.000010 0.909982
Ross2abeare 0.166160 0.004973 0.019868 0.156414 0.009643 0.000010 0.018474 0.033046 0.000010 0.591403
Ross3pueare 0.292886 0.000010 0.000530 0.097893 0.010291 0.054677 0.018244 0.058562 0.004275 0.462632
