62551abearc 0.010136 0.000010 0.056726 0.024790 0.425145 0.151670 0.316333 0.008589 0.000010 0.006580 0.000010
62552abearc 0.002545 0.008250 0.053847 0.007825 0.428337 0.175997 0.306824 0.011010 0.000010 0.005344 0.000010
62553gemarc 0.000010 0.006014 0.004469 0.077538 0.829074 0.000010 0.000010 0.076262 0.000010 0.000010 0.006593
62555esparc 0.000010 0.000010 0.000010 0.000010 0.416898 0.456626 0.000010 0.126396 0.000010 0.000010 0.000010
62556ecoarc 0.000010 0.000010 0.504235 0.000010 0.495675 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
62558floarc 0.000010 0.000010 0.501141 0.000010 0.498769 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
62559floarc 0.003918 0.007429 0.299108 0.000010 0.453403 0.100845 0.131430 0.000010 0.000010 0.000010 0.003826
62560floarc 0.000010 0.000010 0.512758 0.000010 0.487152 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
62562ranarc 0.015938 0.000010 0.016136 0.000010 0.567988 0.000010 0.295601 0.086644 0.007584 0.000150 0.009931
62570gemarc 0.000010 0.034930 0.002209 0.049346 0.812116 0.000010 0.000010 0.091559 0.009791 0.000010 0.000010
62571esparc 0.000010 0.000010 0.000010 0.000010 0.300791 0.621272 0.000010 0.077857 0.000010 0.000010 0.000010
62575ranarc 0.013688 0.000010 0.020782 0.000010 0.596590 0.000010 0.264544 0.087638 0.000010 0.011747 0.004971
62576ecoarc 0.000010 0.000010 0.517457 0.000010 0.482453 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
62577puearc 0.000010 0.000010 0.093636 0.000010 0.534932 0.144892 0.065110 0.129220 0.000386 0.006242 0.025551
62585esparc 0.000010 0.000010 0.000010 0.000010 0.372436 0.475231 0.000010 0.152253 0.000010 0.000010 0.000010
62948puearc 0.000010 0.001111 0.089405 0.023514 0.486710 0.188894 0.111129 0.080025 0.000010 0.003756 0.015435
62953puearc 0.011511 0.010642 0.093985 0.015063 0.421492 0.201427 0.212210 0.023536 0.000010 0.002160 0.007965
FL0318indpri 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999900 0.000010 0.000010
FL0324tanpri 0.015587 0.000010 0.000010 0.000010 0.000010 0.000010 0.140874 0.843458 0.000010 0.000010 0.000010
FL0331chlpri 0.012655 0.000010 0.003872 0.009478 0.000010 0.146405 0.143065 0.684475 0.000010 0.000010 0.000010
FL0835prosan 0.000010 0.106453 0.000010 0.375004 0.086756 0.000010 0.315221 0.116506 0.000010 0.000010 0.000010
FL0836gutsan 0.000010 0.000010 0.000010 0.000010 0.327440 0.000010 0.000010 0.340495 0.004344 0.313554 0.014107
FL0839abesan 0.000010 0.000010 0.000010 0.080396 0.073170 0.117447 0.592491 0.076065 0.004019 0.052771 0.003611
FL0880ransan 0.001726 0.000010 0.000010 0.000010 0.153744 0.000010 0.594161 0.177374 0.006140 0.054790 0.012025
HypoHaiti1libhai 0.016109 0.028762 0.001498 0.066254 0.000010 0.817954 0.000010 0.000010 0.022411 0.000010 0.046973
HypoHaiti2libhai 0.014223 0.045981 0.000973 0.044444 0.000010 0.823489 0.000010 0.000010 0.013311 0.000010 0.057539
HypoHaiti3libhai 0.022186 0.034099 0.002210 0.061598 0.000010 0.810727 0.000010 0.000010 0.014991 0.000010 0.054150
PL17_101maybel 0.999900 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_111indbel 0.000010 0.000010 0.000010 0.451885 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.548025
PL17_119maybel 0.999900 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_120maybel 0.999900 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_121maybel 0.999900 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_122maybel 0.999900 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_123maybel 0.999900 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_124maybel 0.999900 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_125ranbel 0.275231 0.000010 0.000010 0.060843 0.000010 0.087683 0.534845 0.000010 0.000660 0.019632 0.021066
PL17_126maybel 0.999900 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_134uniflk 0.000010 0.000010 0.063652 0.000010 0.333617 0.371913 0.073680 0.124870 0.004278 0.008485 0.019474
PL17_135uniflk 0.000010 0.000010 0.072411 0.000010 0.422237 0.295888 0.000010 0.172538 0.000010 0.006472 0.030403
PL17_136uniflk 0.000010 0.000010 0.082329 0.000010 0.430051 0.291358 0.000010 0.161015 0.006036 0.005259 0.023912
PL17_137uniflk 0.000010 0.000010 0.072138 0.020010 0.322717 0.349991 0.053710 0.132102 0.000010 0.020746 0.028557
PL17_138uniflk 0.019458 0.000010 0.072635 0.015065 0.328776 0.328232 0.080092 0.126710 0.007261 0.009724 0.012037
PL17_139pueflk 0.002567 0.021018 0.035026 0.081814 0.123928 0.306360 0.337457 0.067329 0.004386 0.012940 0.007175
PL17_140uniflk 0.000010 0.000010 0.056896 0.034688 0.333928 0.386022 0.018730 0.137555 0.010789 0.004296 0.017077
PL17_141uniflk 0.006366 0.000010 0.063722 0.035858 0.328304 0.406369 0.004947 0.130887 0.003072 0.011085 0.009381
PL17_142gemflk 0.000010 0.000010 0.016661 0.000010 0.983249 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_143uniflk 0.002478 0.000010 0.056756 0.037851 0.319849 0.361146 0.037949 0.147336 0.007685 0.009972 0.018968
PL17_144gemflk 0.000010 0.030432 0.027240 0.070470 0.871788 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_145gemflk 0.003460 0.060056 0.026974 0.067408 0.842042 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_148gemflk 0.000010 0.004540 0.017743 0.000010 0.977637 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_149nigflk 0.000010 0.000010 0.000010 0.999900 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_153gemflk 0.000010 0.000010 0.023102 0.000010 0.976808 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_155pueflk 0.029751 0.000010 0.041596 0.000010 0.347314 0.253982 0.000010 0.000010 0.061599 0.000010 0.265707
PL17_157pueflk 0.000010 0.028880 0.000010 0.121617 0.171206 0.122754 0.325741 0.197396 0.013369 0.015310 0.003706
PL17_159pueflk 0.033085 0.010224 0.034130 0.093703 0.124524 0.381337 0.223021 0.062551 0.007882 0.002410 0.027133
PL17_160floflk 0.001810 0.002679 0.473749 0.028719 0.237962 0.097525 0.082793 0.047114 0.000010 0.018501 0.009137
PL17_23tanpri 0.000010 0.000010 0.000010 0.000010 0.066030 0.000010 0.109057 0.805638 0.006472 0.008073 0.004681
PL17_35indpri 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999900 0.000010 0.000010
PL17_37chlpri 0.000010 0.003451 0.002720 0.000806 0.000010 0.158168 0.157175 0.677631 0.000010 0.000010 0.000010
PL17_38chlpri 0.000010 0.000010 0.001854 0.020546 0.000010 0.166991 0.114524 0.696026 0.000010 0.000010 0.000010
PL17_39chlpri 0.000010 0.006998 0.003948 0.011915 0.000010 0.140483 0.140645 0.690722 0.000010 0.005249 0.000010
PL17_40chlpri 0.006133 0.000010 0.000131 0.031723 0.054789 0.072198 0.078722 0.753026 0.000010 0.003247 0.000010
PL17_41chlpri 0.000215 0.007253 0.004452 0.011414 0.000010 0.142948 0.156441 0.675300 0.000010 0.001947 0.000010
PL17_42chlpri 0.010569 0.000010 0.001371 0.027124 0.000010 0.145538 0.171880 0.643469 0.000010 0.000010 0.000010
PL17_43chlpri 0.011837 0.000010 0.000010 0.005381 0.000010 0.115459 0.185994 0.681268 0.000010 0.000010 0.000010
PL17_44chlpri 0.000010 0.010581 0.002482 0.000010 0.000010 0.147733 0.154837 0.684307 0.000010 0.000010 0.000010
PL17_50puepri 0.000010 0.000010 0.001591 0.043297 0.000010 0.250315 0.068540 0.636199 0.000010 0.000010 0.000010
PL17_53puepri 0.013963 0.000010 0.001478 0.028781 0.000010 0.108475 0.164963 0.682290 0.000010 0.000010 0.000010
PL17_54puepri 0.000010 0.001624 0.002234 0.002436 0.000010 0.109322 0.195734 0.688601 0.000010 0.000010 0.000010
PL17_55unipri 0.000010 0.000010 0.000010 0.034536 0.131223 0.276453 0.053095 0.494495 0.007826 0.000010 0.002331
PL17_56tanpri 0.007982 0.000010 0.001286 0.000010 0.026380 0.000010 0.123975 0.833920 0.001354 0.000010 0.005064
PL17_57puepri 0.007783 0.000010 0.003006 0.000010 0.000010 0.144731 0.152461 0.691959 0.000010 0.000010 0.000010
PL17_60puepri 0.007246 0.000010 0.000010 0.004541 0.149044 0.154252 0.008622 0.659740 0.005746 0.010779 0.000010
PL17_62chlpri 0.001665 0.000010 0.001565 0.013483 0.000010 0.160949 0.129154 0.693135 0.000010 0.000010 0.000010
PL17_63unipri 0.000010 0.000010 0.000010 0.000010 0.180803 0.275027 0.006223 0.526498 0.009041 0.000348 0.002021
PL17_64indpri 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999900 0.000010 0.000010
PL17_65puepri 0.000010 0.000010 0.000010 0.000010 0.128064 0.164714 0.000010 0.700906 0.000010 0.006246 0.000010
PL17_66unipri 0.000010 0.000010 0.000010 0.001234 0.188817 0.275894 0.000010 0.523910 0.000010 0.000010 0.010084
PL17_67unipri 0.000010 0.000010 0.000010 0.000010 0.254600 0.178618 0.000010 0.543644 0.006494 0.000010 0.016584
PL17_68gutpri 0.000010 0.000010 0.000010 0.000010 0.210271 0.000010 0.000010 0.627043 0.001584 0.161032 0.000010
PL17_69puepri 0.000010 0.000010 0.000010 0.035311 0.145593 0.177454 0.019974 0.596646 0.003886 0.017668 0.003439
PL17_70unipri 0.000010 0.000010 0.000010 0.009181 0.192119 0.240059 0.000010 0.532564 0.002137 0.007652 0.016248
PL17_71tanpri 0.006317 0.000010 0.000010 0.000010 0.137967 0.000010 0.063264 0.776075 0.000010 0.007129 0.009198
PL17_72tanpri 0.000010 0.000010 0.000010 0.000010 0.173039 0.000010 0.000010 0.805805 0.003961 0.004727 0.012408
PL17_73unipri 0.000010 0.000010 0.000010 0.020837 0.101481 0.316364 0.068176 0.490528 0.002564 0.000010 0.000010
PL17_74unipri 0.000010 0.000010 0.000010 0.008360 0.178662 0.254365 0.000010 0.548491 0.009140 0.000010 0.000932
PL17_75abepri 0.006150 0.000010 0.001545 0.000010 0.027589 0.114744 0.172916 0.571797 0.000010 0.105218 0.000010
PL17_76tanpri 0.000010 0.000010 0.000010 0.000010 0.130255 0.000010 0.049061 0.805427 0.000010 0.000010 0.015187
PL17_77unipri 0.000010 0.000010 0.000010 0.022249 0.162385 0.281666 0.000010 0.517571 0.000163 0.004576 0.011350
PL17_79abepri 0.000010 0.000010 0.000010 0.007016 0.030014 0.112686 0.170501 0.596287 0.000010 0.083446 0.000010
PL17_82puepri 0.000010 0.000010 0.000010 0.000010 0.109906 0.182880 0.000010 0.707134 0.000010 0.000010 0.000010
PL17_85indpri 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999900 0.000010 0.000010
PL17_86chlpri 0.010931 0.000010 0.003819 0.029178 0.000010 0.140984 0.164867 0.650171 0.000010 0.000010 0.000010
PL17_88abebel 0.096291 0.002011 0.000010 0.127967 0.004755 0.373871 0.300110 0.000010 0.000010 0.014700 0.080266
PL17_89maybel 0.999900 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_95maybel 0.999900 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_98indbel 0.000010 0.000010 0.000010 0.381697 0.085335 0.000010 0.000010 0.028335 0.004307 0.000010 0.500266
Ross1gemare 0.000010 0.020247 0.001429 0.046913 0.890529 0.000010 0.000010 0.040821 0.000010 0.000010 0.000010
Ross2abeare 0.000010 0.000010 0.032554 0.000010 0.575215 0.073840 0.142233 0.142716 0.000010 0.015370 0.018032
Ross3pueare 0.001249 0.000010 0.058045 0.033140 0.454505 0.209827 0.132645 0.091115 0.004142 0.000010 0.015310
