29213indqui 0.000011 0.000010 0.000010 0.000011 0.000010 0.000010 0.000010 0.000010 0.999889 0.000010 0.000010 0.000010
30001nigqui 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010 0.000010
33023nigqui 0.038232 0.000010 0.000010 0.000010 0.000010 0.118083 0.000010 0.827831 0.015775 0.000010 0.000010 0.000010
52988atltam 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
52989atltam 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
52990atltam 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
54649casliz 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
54650casliz 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
54689atlliz 0.000010 0.000010 0.315497 0.000010 0.684403 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
54761atlliz 0.000010 0.000010 0.305392 0.000010 0.694508 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
54786atlliz 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
54849atlliz 0.000010 0.000010 0.000010 0.000010 0.999881 0.000010 0.000010 0.000019 0.000010 0.000010 0.000010 0.000010
62263pueala 0.000010 0.314143 0.065434 0.000010 0.046221 0.222307 0.244071 0.039005 0.026871 0.010401 0.028319 0.003209
62264pueala 0.000010 0.321316 0.057759 0.008871 0.048510 0.214415 0.286929 0.020879 0.016628 0.003049 0.021624 0.000010
62515gemarc 0.050078 0.206384 0.058254 0.021832 0.034371 0.561233 0.003335 0.048155 0.000010 0.000010 0.016329 0.000010
62549ecoarc 0.000010 0.000010 0.000010 0.000010 0.518159 0.481741 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
62550abearc 0.014918 0.328529 0.067687 0.000010 0.046833 0.402172 0.113841 0.000010 0.000010 0.002862 0.023118 0.000010
62551abearc 0.015306 0.331898 0.088193 0.000010 0.048331 0.366278 0.107707 0.026815 0.000010 0.005853 0.009590 0.000010
62552abearc 0.018351 0.319380 0.075288 0.007690 0.046787 0.376887 0.139900 0.008883 0.000010 0.004925 0.001889 0.000010
62553gemarc 0.092896 0.000010 0.015770 0.008158 0.002538 0.805975 0.000010 0.069041 0.005572 0.000010 0.000010 0.000010
62555esparc 0.146728 0.000010 0.109029 0.000010 0.000010 0.332533 0.411630 0.000010 0.000010 0.000010 0.000010 0.000010
62556ecoarc 0.000010 0.000010 0.000010 0.000010 0.504086 0.495814 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
62558floarc 0.000010 0.000010 0.000010 0.000010 0.500863 0.499037 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
62559floarc 0.000010 0.138788 0.020316 0.004107 0.296776 0.438530 0.096107 0.000010 0.002518 0.000015 0.002814 0.000010
62560floarc 0.000010 0.000010 0.000010 0.000010 0.512534 0.487366 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
62562ranarc 0.100017 0.290584 0.060211 0.000010 0.010736 0.505348 0.000010 0.000010 0.010306 0.000010 0.015297 0.007461
62570gemarc 0.106819 0.000010 0.028918 0.035661 0.000010 0.778648 0.000010 0.041055 0.000010 0.000010 0.000010 0.008839
62571esparc 0.096713 0.000010 0.121432 0.000010 0.000010 0.210725 0.571051 0.000010 0.000010 0.000010 0.000010 0.000010
62575ranarc 0.101062 0.256797 0.070650 0.000010 0.014295 0.527239 0.000010 0.000010 0.005640 0.011122 0.013155 0.000010
62576ecoarc 0.000010 0.000010 0.000010 0.000010 0.517293 0.482607 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
62577puearc 0.138955 0.072844 0.052260 0.000010 0.088588 0.492056 0.123680 0.000010 0.025455 0.005865 0.000010 0.000266
62585esparc 0.174047 0.000010 0.116153 0.000010 0.000010 0.284479 0.425242 0.000010 0.000010 0.000010 0.000010 0.000010
62948puearc 0.089127 0.119630 0.060247 0.000010 0.083624 0.443039 0.163405 0.021873 0.015580 0.003444 0.000010 0.000010
62953puearc 0.030371 0.223588 0.069158 0.009687 0.087291 0.375512 0.169179 0.014152 0.008575 0.001666 0.010808 0.000010
FL0318indpri 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890
FL0324tanpri 0.843061 0.141583 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.015266 0.000010
FL0331chlpri 0.685520 0.153883 0.000385 0.000010 0.004471 0.000010 0.134694 0.008109 0.000010 0.000010 0.012888 0.000010
FL0835prosan 0.117262 0.312668 0.000010 0.110621 0.000010 0.088206 0.000010 0.371174 0.000010 0.000010 0.000010 0.000010
FL0836gutsan 0.352514 0.000010 0.000010 0.000010 0.000010 0.313991 0.000010 0.000010 0.014241 0.314801 0.000010 0.004383
FL0839abesan 0.076650 0.598025 0.000010 0.000010 0.000010 0.073488 0.116337 0.075954 0.003145 0.052525 0.000010 0.003837
FL0880ransan 0.180341 0.597777 0.000010 0.000010 0.000010 0.147221 0.000010 0.000010 0.011790 0.054581 0.002114 0.006127
HypoHaiti1libhai 0.000010 0.000010 0.000010 0.020294 0.002407 0.000010 0.843549 0.052526 0.043513 0.000010 0.015836 0.021824
HypoHaiti2libhai 0.000010 0.000010 0.000010 0.036979 0.001908 0.000010 0.849726 0.030531 0.054264 0.000010 0.013882 0.012661
HypoHaiti3libhai 0.000010 0.000010 0.000010 0.024858 0.003102 0.000010 0.835609 0.049336 0.050885 0.000010 0.021926 0.014235
PL17_101maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010
PL17_111indbel 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.451950 0.547950 0.000010 0.000010 0.000010
PL17_119maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010
PL17_120maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010
PL17_121maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010
PL17_122maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010
PL17_123maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010
PL17_124maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010
PL17_125ranbel 0.000010 0.540620 0.002465 0.000010 0.000010 0.000010 0.080825 0.059301 0.020846 0.019397 0.275877 0.000629
PL17_126maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010
PL17_134uniflk 0.132517 0.080424 0.035462 0.000010 0.060745 0.303012 0.357246 0.000010 0.018410 0.008218 0.000010 0.003936
PL17_135uniflk 0.183639 0.000010 0.037776 0.000010 0.069220 0.388025 0.284968 0.000010 0.029557 0.006765 0.000010 0.000010
PL17_136uniflk 0.172211 0.000010 0.027134 0.000010 0.080098 0.400435 0.285890 0.000010 0.022906 0.005611 0.000010 0.005675
PL17_137uniflk 0.139757 0.061977 0.028632 0.000010 0.069707 0.298003 0.340875 0.012867 0.027510 0.020643 0.000010 0.000010
PL17_138uniflk 0.133968 0.087507 0.029438 0.000010 0.070148 0.304906 0.319180 0.007755 0.011200 0.009660 0.019240 0.006988
PL17_139pueflk 0.070435 0.345548 0.020669 0.020491 0.033496 0.109457 0.297349 0.076418 0.006575 0.012701 0.002614 0.004248
PL17_140uniflk 0.145459 0.028058 0.034730 0.000010 0.054090 0.306681 0.373027 0.026914 0.016391 0.004166 0.000010 0.010463
PL17_141uniflk 0.138513 0.014102 0.032700 0.000010 0.060957 0.302978 0.395597 0.026902 0.008413 0.010870 0.006154 0.002804
PL17_142gemflk 0.000010 0.000010 0.000010 0.000010 0.013101 0.986799 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_143uniflk 0.155096 0.045904 0.030616 0.000010 0.054346 0.294481 0.351007 0.030622 0.018116 0.009855 0.002519 0.007427
PL17_144gemflk 0.000010 0.000010 0.000010 0.032160 0.024659 0.894302 0.000010 0.048798 0.000010 0.000010 0.000011 0.000010
PL17_145gemflk 0.000010 0.000010 0.000010 0.062371 0.024565 0.861923 0.000010 0.046367 0.000010 0.000010 0.004704 0.000010
PL17_148gemflk 0.000010 0.000010 0.000010 0.000010 0.014019 0.985881 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_149nigflk 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010 0.000010 0.000010 0.000010
PL17_153gemflk 0.000010 0.000010 0.000010 0.000010 0.019847 0.980053 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_155pueflk 0.000010 0.000010 0.020126 0.000010 0.039837 0.330974 0.253939 0.000010 0.263864 0.000010 0.029724 0.061487
PL17_157pueflk 0.201811 0.330291 0.000010 0.029821 0.000010 0.165785 0.123112 0.117602 0.003138 0.015249 0.000010 0.013161
PL17_159pueflk 0.065598 0.230742 0.024613 0.008194 0.032154 0.109776 0.371827 0.087989 0.026272 0.002179 0.032910 0.007745
PL17_160floflk 0.047489 0.081688 0.000015 0.001715 0.473427 0.245217 0.102528 0.020939 0.007023 0.018638 0.001311 0.000010
PL17_23tanpri 0.805925 0.107795 0.000010 0.000010 0.000010 0.067222 0.000010 0.000010 0.004611 0.007905 0.000010 0.006481
PL17_35indpri 0.000010 0.000010 0.000010 0.000010 0.000010 0.000012 0.000010 0.000010 0.000010 0.000010 0.000010 0.999888
PL17_37chlpri 0.677868 0.166528 0.000010 0.003573 0.003396 0.000010 0.148564 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_38chlpri 0.696301 0.123360 0.000010 0.000010 0.002594 0.000010 0.159685 0.017989 0.000010 0.000010 0.000010 0.000010
PL17_39chlpri 0.691068 0.150514 0.000010 0.007939 0.004628 0.000010 0.130419 0.010081 0.000010 0.005302 0.000010 0.000010
PL17_40chlpri 0.755167 0.084933 0.000010 0.000010 0.000634 0.053722 0.064915 0.031048 0.000104 0.003191 0.006255 0.000010
PL17_41chlpri 0.675573 0.166733 0.000010 0.008150 0.005143 0.000010 0.132432 0.009449 0.000010 0.001988 0.000491 0.000010
PL17_42chlpri 0.643802 0.181604 0.000010 0.000865 0.001976 0.000010 0.136023 0.024964 0.000010 0.000010 0.010716 0.000010
PL17_43chlpri 0.681473 0.197601 0.000010 0.000010 0.000580 0.000010 0.103713 0.004562 0.000010 0.000010 0.012011 0.000010
PL17_44chlpri 0.684439 0.163308 0.000010 0.010455 0.003158 0.000010 0.138570 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_50puepri 0.637123 0.075318 0.006908 0.000010 0.001427 0.000010 0.240072 0.039092 0.000010 0.000010 0.000010 0.000010
PL17_53puepri 0.682946 0.173509 0.001876 0.000010 0.001835 0.000010 0.097529 0.028028 0.000010 0.000010 0.014227 0.000010
PL17_54puepri 0.688685 0.205342 0.000010 0.002821 0.002805 0.000010 0.099294 0.000994 0.000010 0.000010 0.000010 0.000010
PL17_55unipri 0.500474 0.061296 0.005203 0.000010 0.000010 0.122035 0.271906 0.029503 0.001810 0.000010 0.000010 0.007733
PL17_56tanpri 0.835491 0.123550 0.000010 0.001214 0.001873 0.023151 0.000010 0.000010 0.005566 0.000010 0.007750 0.001365
PL17_57puepri 0.692619 0.160421 0.000010 0.000010 0.003575 0.000010 0.135579 0.000010 0.000010 0.000010 0.007736 0.000010
PL17_60puepri 0.664934 0.015250 0.008587 0.000010 0.000010 0.137949 0.147113 0.002356 0.000010 0.010803 0.007247 0.005731
PL17_62chlpri 0.693339 0.139499 0.000010 0.000551 0.002239 0.000010 0.151554 0.010953 0.000010 0.000010 0.001815 0.000010
PL17_63unipri 0.533686 0.010599 0.000472 0.000010 0.000010 0.170873 0.274055 0.000010 0.000775 0.000493 0.000010 0.009007
PL17_64indpri 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890
PL17_65puepri 0.707516 0.000010 0.007552 0.000010 0.000010 0.118395 0.159688 0.000010 0.000010 0.006779 0.000010 0.000010
PL17_66unipri 0.532160 0.000010 0.008063 0.000010 0.000010 0.175157 0.275309 0.000010 0.009242 0.000010 0.000010 0.000010
PL17_67unipri 0.554435 0.000010 0.000010 0.000010 0.000010 0.241778 0.181425 0.000010 0.016041 0.000010 0.000010 0.006251
PL17_68gutpri 0.633413 0.000010 0.000010 0.000010 0.000010 0.203956 0.000010 0.000010 0.000010 0.161128 0.000010 0.001423
PL17_69puepri 0.602545 0.025275 0.002446 0.000010 0.000010 0.137784 0.175106 0.032203 0.002928 0.017736 0.000010 0.003947
PL17_70unipri 0.541411 0.000010 0.008683 0.000010 0.000010 0.178805 0.238385 0.006452 0.015935 0.008304 0.000010 0.001985
PL17_71tanpri 0.780866 0.062668 0.000010 0.000010 0.000010 0.132582 0.000010 0.000010 0.009569 0.007421 0.006834 0.000010
PL17_72tanpri 0.811401 0.000010 0.000010 0.000010 0.000010 0.167113 0.000010 0.000010 0.012488 0.004932 0.000010 0.003996
PL17_73unipri 0.495305 0.074826 0.016317 0.000010 0.000010 0.086711 0.308074 0.016401 0.000010 0.000010 0.000010 0.002316
PL17_74unipri 0.557340 0.000010 0.002341 0.000010 0.000010 0.169450 0.256779 0.004654 0.000353 0.000010 0.000010 0.009033
PL17_75abepri 0.573820 0.179606 0.001758 0.000010 0.001886 0.024266 0.107439 0.000010 0.000010 0.105126 0.006058 0.000010
PL17_76tanpri 0.810178 0.048571 0.000010 0.000010 0.000010 0.125636 0.000010 0.000010 0.015535 0.000010 0.000010 0.000010
PL17_77unipri 0.526291 0.000010 0.001379 0.000010 0.000010 0.153975 0.285024 0.017437 0.010784 0.005058 0.000010 0.000010
PL17_79abepri 0.598426 0.177062 0.000010 0.000010 0.000010 0.028347 0.106999 0.005726 0.000010 0.083380 0.000010 0.000010
PL17_82puepri 0.713225 0.000010 0.009811 0.000010 0.000010 0.099379 0.177504 0.000010 0.000010 0.000010 0.000010 0.000010
PL17_85indpri 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890
PL17_86chlpri 0.649809 0.174758 0.000010 0.000010 0.004409 0.000010 0.132620 0.027397 0.000010 0.000010 0.010948 0.000010
PL17_88abebel 0.000010 0.308499 0.008563 0.000433 0.000010 0.000980 0.370558 0.121238 0.079050 0.014547 0.096102 0.000010
PL17_89maybel 0.000010 0.000010 0.000010 0.000012 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999888 0.000010
PL17_95maybel 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.000010 0.999890 0.000010
PL17_98indbel 0.028972 0.000010 0.000010 0.000010 0.000010 0.086063 0.000010 0.380596 0.500100 0.000010 0.000010 0.004199
Ross1gemare 0.061854 0.000010 0.034722 0.019805 0.000010 0.841409 0.000010 0.042140 0.000010 0.000010 0.000010 0.000010
Ross2abeare 0.153624 0.152860 0.065044 0.000010 0.026260 0.522044 0.046520 0.000010 0.018702 0.014906 0.000010 0.000010
Ross3pueare 0.099266 0.142177 0.054357 0.000010 0.052877 0.414846 0.186439 0.029896 0.015565 0.000010 0.000571 0.003986
