21May3679_C01-L1_S150_L002_R1_001.fastq.gz,21May3679_C01-L1_S150_L002_R2_001.fastq.gz,19294tangun,19294tangun.L2,19294tangun-2,ILLUMINA,6000
21May3679_C01-L1_S150_L003_R1_001.fastq.gz,21May3679_C01-L1_S150_L003_R2_001.fastq.gz,19294tangun,19294tangun.L3,19294tangun-2,ILLUMINA,6000
21May3679_C01-L1_S150_L004_R1_001.fastq.gz,21May3679_C01-L1_S150_L004_R2_001.fastq.gz,19294tangun,19294tangun.L4,19294tangun-2,ILLUMINA,6000
21May3679_D01-L1_S151_L002_R1_001.fastq.gz,21May3679_D01-L1_S151_L002_R2_001.fastq.gz,19427puebar,19427puebar.L2,19427puebar-2,ILLUMINA,6000
21May3679_D01-L1_S151_L003_R1_001.fastq.gz,21May3679_D01-L1_S151_L003_R2_001.fastq.gz,19427puebar,19427puebar.L3,19427puebar-2,ILLUMINA,6000
21May3679_D01-L1_S151_L004_R1_001.fastq.gz,21May3679_D01-L1_S151_L004_R2_001.fastq.gz,19427puebar,19427puebar.L4,19427puebar-2,ILLUMINA,6000
21May3679_E01-L1_S152_L002_R1_001.fastq.gz,21May3679_E01-L1_S152_L002_R2_001.fastq.gz,HypoHaiti1libhai,HypoHaiti1libhai.L2,HypoHaiti1libhai-2,ILLUMINA,6000
21May3679_E01-L1_S152_L003_R1_001.fastq.gz,21May3679_E01-L1_S152_L003_R2_001.fastq.gz,HypoHaiti1libhai,HypoHaiti1libhai.L3,HypoHaiti1libhai-2,ILLUMINA,6000
21May3679_E01-L1_S152_L004_R1_001.fastq.gz,21May3679_E01-L1_S152_L004_R2_001.fastq.gz,HypoHaiti1libhai,HypoHaiti1libhai.L4,HypoHaiti1libhai-2,ILLUMINA,6000
21May3679_F01-L1_S153_L002_R1_001.fastq.gz,21May3679_F01-L1_S153_L002_R2_001.fastq.gz,HypoHaiti2libhai,HypoHaiti2libhai.L2,HypoHaiti2libhai-2,ILLUMINA,6000
21May3679_F01-L1_S153_L003_R1_001.fastq.gz,21May3679_F01-L1_S153_L003_R2_001.fastq.gz,HypoHaiti2libhai,HypoHaiti2libhai.L3,HypoHaiti2libhai-2,ILLUMINA,6000
21May3679_F01-L1_S153_L004_R1_001.fastq.gz,21May3679_F01-L1_S153_L004_R2_001.fastq.gz,HypoHaiti2libhai,HypoHaiti2libhai.L4,HypoHaiti2libhai-2,ILLUMINA,6000
21May3679_G01-L1_S154_L002_R1_001.fastq.gz,21May3679_G01-L1_S154_L002_R2_001.fastq.gz,HypoHaiti3libhai,HypoHaiti3libhai.L2,HypoHaiti3libhai-2,ILLUMINA,6000
21May3679_G01-L1_S154_L003_R1_001.fastq.gz,21May3679_G01-L1_S154_L003_R2_001.fastq.gz,HypoHaiti3libhai,HypoHaiti3libhai.L3,HypoHaiti3libhai-2,ILLUMINA,6000
21May3679_G01-L1_S154_L004_R1_001.fastq.gz,21May3679_G01-L1_S154_L004_R2_001.fastq.gz,HypoHaiti3libhai,HypoHaiti3libhai.L4,HypoHaiti3libhai-2,ILLUMINA,6000
21May3679_H01-L1_S155_L002_R1_001.fastq.gz,21May3679_H01-L1_S155_L002_R2_001.fastq.gz,28393torboc,28393torboc.L2,28393torboc-2,ILLUMINA,6000
21May3679_H01-L1_S155_L003_R1_001.fastq.gz,21May3679_H01-L1_S155_L003_R2_001.fastq.gz,28393torboc,28393torboc.L3,28393torboc-2,ILLUMINA,6000
21May3679_H01-L1_S155_L004_R1_001.fastq.gz,21May3679_H01-L1_S155_L004_R2_001.fastq.gz,28393torboc,28393torboc.L4,28393torboc-2,ILLUMINA,6000
21May3678_A01-L1_S51_L002_R1_001.fastq.gz,21May3678_A01-L1_S51_L002_R2_001.fastq.gz,62556ecoarc,62556ecoarc.L2,62556ecoarc-2,ILLUMINA,6000
21May3678_A01-L1_S51_L003_R1_001.fastq.gz,21May3678_A01-L1_S51_L003_R2_001.fastq.gz,62556ecoarc,62556ecoarc.L3,62556ecoarc-2,ILLUMINA,6000
21May3678_A01-L1_S51_L004_R1_001.fastq.gz,21May3678_A01-L1_S51_L004_R2_001.fastq.gz,62556ecoarc,62556ecoarc.L4,62556ecoarc-2,ILLUMINA,6000
21May3678_A02-L1_S52_L002_R1_001.fastq.gz,21May3678_A02-L1_S52_L002_R2_001.fastq.gz,13310puequi,13310puequi.L2,13310puequi-2,ILLUMINA,6000
21May3678_A02-L1_S52_L003_R1_001.fastq.gz,21May3678_A02-L1_S52_L003_R2_001.fastq.gz,13310puequi,13310puequi.L3,13310puequi-2,ILLUMINA,6000
21May3678_A02-L1_S52_L004_R1_001.fastq.gz,21May3678_A02-L1_S52_L004_R2_001.fastq.gz,13310puequi,13310puequi.L4,13310puequi-2,ILLUMINA,6000
21May3678_A03-L1_S53_L002_R1_001.fastq.gz,21May3678_A03-L1_S53_L002_R2_001.fastq.gz,29137nigqui,29137nigqui.L2,29137nigqui-2,ILLUMINA,6000
21May3678_A03-L1_S53_L003_R1_001.fastq.gz,21May3678_A03-L1_S53_L003_R2_001.fastq.gz,29137nigqui,29137nigqui.L3,29137nigqui-2,ILLUMINA,6000
21May3678_A03-L1_S53_L004_R1_001.fastq.gz,21May3678_A03-L1_S53_L004_R2_001.fastq.gz,29137nigqui,29137nigqui.L4,29137nigqui-2,ILLUMINA,6000
21May3678_A04-L1_S54_L002_R1_001.fastq.gz,21May3678_A04-L1_S54_L002_R2_001.fastq.gz,62553gemarc,62553gemarc.L2,62553gemarc-2,ILLUMINA,6000
21May3678_A04-L1_S54_L003_R1_001.fastq.gz,21May3678_A04-L1_S54_L003_R2_001.fastq.gz,62553gemarc,62553gemarc.L3,62553gemarc-2,ILLUMINA,6000
21May3678_A04-L1_S54_L004_R1_001.fastq.gz,21May3678_A04-L1_S54_L004_R2_001.fastq.gz,62553gemarc,62553gemarc.L4,62553gemarc-2,ILLUMINA,6000
21May3678_A05-L1_S55_L002_R1_001.fastq.gz,21May3678_A05-L1_S55_L002_R2_001.fastq.gz,30001nigqui,30001nigqui.L2,30001nigqui-2,ILLUMINA,6000
21May3678_A05-L1_S55_L003_R1_001.fastq.gz,21May3678_A05-L1_S55_L003_R2_001.fastq.gz,30001nigqui,30001nigqui.L3,30001nigqui-2,ILLUMINA,6000
21May3678_A05-L1_S55_L004_R1_001.fastq.gz,21May3678_A05-L1_S55_L004_R2_001.fastq.gz,30001nigqui,30001nigqui.L4,30001nigqui-2,ILLUMINA,6000
21May3678_A06-L1_S56_L002_R1_001.fastq.gz,21May3678_A06-L1_S56_L002_R2_001.fastq.gz,52989nigtam,52989nigtam.L2,52989nigtam-2,ILLUMINA,6000
21May3678_A06-L1_S56_L003_R1_001.fastq.gz,21May3678_A06-L1_S56_L003_R2_001.fastq.gz,52989nigtam,52989nigtam.L3,52989nigtam-2,ILLUMINA,6000
21May3678_A06-L1_S56_L004_R1_001.fastq.gz,21May3678_A06-L1_S56_L004_R2_001.fastq.gz,52989nigtam,52989nigtam.L4,52989nigtam-2,ILLUMINA,6000
21May3678_A07-L1_S57_L002_R1_001.fastq.gz,21May3678_A07-L1_S57_L002_R2_001.fastq.gz,20846prohon,20846prohon.L2,20846prohon-2,ILLUMINA,6000
21May3678_A07-L1_S57_L003_R1_001.fastq.gz,21May3678_A07-L1_S57_L003_R2_001.fastq.gz,20846prohon,20846prohon.L3,20846prohon-2,ILLUMINA,6000
21May3678_A07-L1_S57_L004_R1_001.fastq.gz,21May3678_A07-L1_S57_L004_R2_001.fastq.gz,20846prohon,20846prohon.L4,20846prohon-2,ILLUMINA,6000
21May3678_A08-L1_S58_L002_R1_001.fastq.gz,21May3678_A08-L1_S58_L002_R2_001.fastq.gz,19546abegun,19546abegun.L2,19546abegun-2,ILLUMINA,6000
21May3678_A08-L1_S58_L003_R1_001.fastq.gz,21May3678_A08-L1_S58_L003_R2_001.fastq.gz,19546abegun,19546abegun.L3,19546abegun-2,ILLUMINA,6000
21May3678_A08-L1_S58_L004_R1_001.fastq.gz,21May3678_A08-L1_S58_L004_R2_001.fastq.gz,19546abegun,19546abegun.L4,19546abegun-2,ILLUMINA,6000
21May3678_A09-L1_S59_L002_R1_001.fastq.gz,21May3678_A09-L1_S59_L002_R2_001.fastq.gz,19190indgun,19190indgun.L2,19190indgun-2,ILLUMINA,6000
21May3678_A09-L1_S59_L003_R1_001.fastq.gz,21May3678_A09-L1_S59_L003_R2_001.fastq.gz,19190indgun,19190indgun.L3,19190indgun-2,ILLUMINA,6000
21May3678_A09-L1_S59_L004_R1_001.fastq.gz,21May3678_A09-L1_S59_L004_R2_001.fastq.gz,19190indgun,19190indgun.L4,19190indgun-2,ILLUMINA,6000
21May3678_A10-L1_S60_L002_R1_001.fastq.gz,21May3678_A10-L1_S60_L002_R2_001.fastq.gz,19124indgun,19124indgun.L2,19124indgun-2,ILLUMINA,6000
21May3678_A10-L1_S60_L003_R1_001.fastq.gz,21May3678_A10-L1_S60_L003_R2_001.fastq.gz,19124indgun,19124indgun.L3,19124indgun-2,ILLUMINA,6000
21May3678_A10-L1_S60_L004_R1_001.fastq.gz,21May3678_A10-L1_S60_L004_R2_001.fastq.gz,19124indgun,19124indgun.L4,19124indgun-2,ILLUMINA,6000
21May3678_A11-L1_S61_L002_R1_001.fastq.gz,21May3678_A11-L1_S61_L002_R2_001.fastq.gz,18449gumboc,18449gumboc.L2,18449gumboc-2,ILLUMINA,6000
21May3678_A11-L1_S61_L003_R1_001.fastq.gz,21May3678_A11-L1_S61_L003_R2_001.fastq.gz,18449gumboc,18449gumboc.L3,18449gumboc-2,ILLUMINA,6000
21May3678_A11-L1_S61_L004_R1_001.fastq.gz,21May3678_A11-L1_S61_L004_R2_001.fastq.gz,18449gumboc,18449gumboc.L4,18449gumboc-2,ILLUMINA,6000
21May3678_A12-L1_S62_L002_R1_001.fastq.gz,21May3678_A12-L1_S62_L002_R2_001.fastq.gz,18452abeboc,18452abeboc.L2,18452abeboc-2,ILLUMINA,6000
21May3678_A12-L1_S62_L003_R1_001.fastq.gz,21May3678_A12-L1_S62_L003_R2_001.fastq.gz,18452abeboc,18452abeboc.L3,18452abeboc-2,ILLUMINA,6000
21May3678_A12-L1_S62_L004_R1_001.fastq.gz,21May3678_A12-L1_S62_L004_R2_001.fastq.gz,18452abeboc,18452abeboc.L4,18452abeboc-2,ILLUMINA,6000
21May3678_B01-L1_S63_L002_R1_001.fastq.gz,21May3678_B01-L1_S63_L002_R2_001.fastq.gz,33023nigqui,33023nigqui.L2,33023nigqui-2,ILLUMINA,6000
21May3678_B01-L1_S63_L003_R1_001.fastq.gz,21May3678_B01-L1_S63_L003_R2_001.fastq.gz,33023nigqui,33023nigqui.L3,33023nigqui-2,ILLUMINA,6000
21May3678_B01-L1_S63_L004_R1_001.fastq.gz,21May3678_B01-L1_S63_L004_R2_001.fastq.gz,33023nigqui,33023nigqui.L4,33023nigqui-2,ILLUMINA,6000
21May3678_B02-L1_S64_L002_R1_001.fastq.gz,21May3678_B02-L1_S64_L002_R2_001.fastq.gz,28713puequi,28713puequi.L2,28713puequi-2,ILLUMINA,6000
21May3678_B02-L1_S64_L003_R1_001.fastq.gz,21May3678_B02-L1_S64_L003_R2_001.fastq.gz,28713puequi,28713puequi.L3,28713puequi-2,ILLUMINA,6000
21May3678_B02-L1_S64_L004_R1_001.fastq.gz,21May3678_B02-L1_S64_L004_R2_001.fastq.gz,28713puequi,28713puequi.L4,28713puequi-2,ILLUMINA,6000
21May3678_B03-L1_S65_L002_R1_001.fastq.gz,21May3678_B03-L1_S65_L002_R2_001.fastq.gz,27709uniqui,27709uniqui.L2,27709uniqui-2,ILLUMINA,6000
21May3678_B03-L1_S65_L003_R1_001.fastq.gz,21May3678_B03-L1_S65_L003_R2_001.fastq.gz,27709uniqui,27709uniqui.L3,27709uniqui-2,ILLUMINA,6000
21May3678_B03-L1_S65_L004_R1_001.fastq.gz,21May3678_B03-L1_S65_L004_R2_001.fastq.gz,27709uniqui,27709uniqui.L4,27709uniqui-2,ILLUMINA,6000
21May3678_B04-L1_S66_L002_R1_001.fastq.gz,21May3678_B04-L1_S66_L002_R2_001.fastq.gz,28939puequi,28939puequi.L2,28939puequi-2,ILLUMINA,6000
21May3678_B04-L1_S66_L003_R1_001.fastq.gz,21May3678_B04-L1_S66_L003_R2_001.fastq.gz,28939puequi,28939puequi.L3,28939puequi-2,ILLUMINA,6000
21May3678_B04-L1_S66_L004_R1_001.fastq.gz,21May3678_B04-L1_S66_L004_R2_001.fastq.gz,28939puequi,28939puequi.L4,28939puequi-2,ILLUMINA,6000
21May3678_B05-L1_S67_L002_R1_001.fastq.gz,21May3678_B05-L1_S67_L002_R2_001.fastq.gz,62577puearc,62577puearc.L2,62577puearc-2,ILLUMINA,6000
21May3678_B05-L1_S67_L003_R1_001.fastq.gz,21May3678_B05-L1_S67_L003_R2_001.fastq.gz,62577puearc,62577puearc.L3,62577puearc-2,ILLUMINA,6000
21May3678_B05-L1_S67_L004_R1_001.fastq.gz,21May3678_B05-L1_S67_L004_R2_001.fastq.gz,62577puearc,62577puearc.L4,62577puearc-2,ILLUMINA,6000
21May3678_B06-L1_S68_L002_R1_001.fastq.gz,21May3678_B06-L1_S68_L002_R2_001.fastq.gz,62560floarc,62560floarc.L2,62560floarc-2,ILLUMINA,6000
21May3678_B06-L1_S68_L003_R1_001.fastq.gz,21May3678_B06-L1_S68_L003_R2_001.fastq.gz,62560floarc,62560floarc.L3,62560floarc-2,ILLUMINA,6000
21May3678_B06-L1_S68_L004_R1_001.fastq.gz,21May3678_B06-L1_S68_L004_R2_001.fastq.gz,62560floarc,62560floarc.L4,62560floarc-2,ILLUMINA,6000
21May3678_B07-L1_S69_L002_R1_001.fastq.gz,21May3678_B07-L1_S69_L002_R2_001.fastq.gz,20757indhon,20757indhon.L2,20757indhon-2,ILLUMINA,6000
21May3678_B07-L1_S69_L003_R1_001.fastq.gz,21May3678_B07-L1_S69_L003_R2_001.fastq.gz,20757indhon,20757indhon.L3,20757indhon-2,ILLUMINA,6000
21May3678_B07-L1_S69_L004_R1_001.fastq.gz,21May3678_B07-L1_S69_L004_R2_001.fastq.gz,20757indhon,20757indhon.L4,20757indhon-2,ILLUMINA,6000
21May3678_B08-L1_S70_L002_R1_001.fastq.gz,21May3678_B08-L1_S70_L002_R2_001.fastq.gz,19519affgun,19519affgun.L2,19519affgun-2,ILLUMINA,6000
21May3678_B08-L1_S70_L003_R1_001.fastq.gz,21May3678_B08-L1_S70_L003_R2_001.fastq.gz,19519affgun,19519affgun.L3,19519affgun-2,ILLUMINA,6000
21May3678_B08-L1_S70_L004_R1_001.fastq.gz,21May3678_B08-L1_S70_L004_R2_001.fastq.gz,19519affgun,19519affgun.L4,19519affgun-2,ILLUMINA,6000
21May3678_B09-L1_S71_L002_R1_001.fastq.gz,21May3678_B09-L1_S71_L002_R2_001.fastq.gz,19162indgun,19162indgun.L2,19162indgun-2,ILLUMINA,6000
21May3678_B09-L1_S71_L003_R1_001.fastq.gz,21May3678_B09-L1_S71_L003_R2_001.fastq.gz,19162indgun,19162indgun.L3,19162indgun-2,ILLUMINA,6000
21May3678_B09-L1_S71_L004_R1_001.fastq.gz,21May3678_B09-L1_S71_L004_R2_001.fastq.gz,19162indgun,19162indgun.L4,19162indgun-2,ILLUMINA,6000
21May3678_B10-L1_S72_L002_R1_001.fastq.gz,21May3678_B10-L1_S72_L002_R2_001.fastq.gz,19079tanbar,19079tanbar.L2,19079tanbar-2,ILLUMINA,6000
21May3678_B10-L1_S72_L003_R1_001.fastq.gz,21May3678_B10-L1_S72_L003_R2_001.fastq.gz,19079tanbar,19079tanbar.L3,19079tanbar-2,ILLUMINA,6000
21May3678_B10-L1_S72_L004_R1_001.fastq.gz,21May3678_B10-L1_S72_L004_R2_001.fastq.gz,19079tanbar,19079tanbar.L4,19079tanbar-2,ILLUMINA,6000
21May3678_B11-L1_S73_L002_R1_001.fastq.gz,21May3678_B11-L1_S73_L002_R2_001.fastq.gz,18263abebel,18263abebel.L2,18263abebel-2,ILLUMINA,6000
21May3678_B11-L1_S73_L003_R1_001.fastq.gz,21May3678_B11-L1_S73_L003_R2_001.fastq.gz,18263abebel,18263abebel.L3,18263abebel-2,ILLUMINA,6000
21May3678_B11-L1_S73_L004_R1_001.fastq.gz,21May3678_B11-L1_S73_L004_R2_001.fastq.gz,18263abebel,18263abebel.L4,18263abebel-2,ILLUMINA,6000
21May3678_B12-L1_S74_L002_R1_001.fastq.gz,21May3678_B12-L1_S74_L002_R2_001.fastq.gz,18936affboc,18936affboc.L2,18936affboc-2,ILLUMINA,6000
21May3678_B12-L1_S74_L003_R1_001.fastq.gz,21May3678_B12-L1_S74_L003_R2_001.fastq.gz,18936affboc,18936affboc.L3,18936affboc-2,ILLUMINA,6000
21May3678_B12-L1_S74_L004_R1_001.fastq.gz,21May3678_B12-L1_S74_L004_R2_001.fastq.gz,18936affboc,18936affboc.L4,18936affboc-2,ILLUMINA,6000
21May3678_C01-L1_S75_L002_R1_001.fastq.gz,21May3678_C01-L1_S75_L002_R2_001.fastq.gz,29212indqui,29212indqui.L2,29212indqui-2,ILLUMINA,6000
21May3678_C01-L1_S75_L003_R1_001.fastq.gz,21May3678_C01-L1_S75_L003_R2_001.fastq.gz,29212indqui,29212indqui.L3,29212indqui-2,ILLUMINA,6000
21May3678_C01-L1_S75_L004_R1_001.fastq.gz,21May3678_C01-L1_S75_L004_R2_001.fastq.gz,29212indqui,29212indqui.L4,29212indqui-2,ILLUMINA,6000
21May3678_C02-L1_S76_L002_R1_001.fastq.gz,21May3678_C02-L1_S76_L002_R2_001.fastq.gz,62953puearc,62953puearc.L2,62953puearc-2,ILLUMINA,6000
21May3678_C02-L1_S76_L003_R1_001.fastq.gz,21May3678_C02-L1_S76_L003_R2_001.fastq.gz,62953puearc,62953puearc.L3,62953puearc-2,ILLUMINA,6000
21May3678_C02-L1_S76_L004_R1_001.fastq.gz,21May3678_C02-L1_S76_L004_R2_001.fastq.gz,62953puearc,62953puearc.L4,62953puearc-2,ILLUMINA,6000
21May3678_C03-L1_S77_L002_R1_001.fastq.gz,21May3678_C03-L1_S77_L002_R2_001.fastq.gz,62948puearc,62948puearc.L2,62948puearc-2,ILLUMINA,6000
21May3678_C03-L1_S77_L003_R1_001.fastq.gz,21May3678_C03-L1_S77_L003_R2_001.fastq.gz,62948puearc,62948puearc.L3,62948puearc-2,ILLUMINA,6000
21May3678_C03-L1_S77_L004_R1_001.fastq.gz,21May3678_C03-L1_S77_L004_R2_001.fastq.gz,62948puearc,62948puearc.L4,62948puearc-2,ILLUMINA,6000
21May3678_C04-L1_S78_L002_R1_001.fastq.gz,21May3678_C04-L1_S78_L002_R2_001.fastq.gz,62555uniarc,62555uniarc.L2,62555uniarc-2,ILLUMINA,6000
21May3678_C04-L1_S78_L003_R1_001.fastq.gz,21May3678_C04-L1_S78_L003_R2_001.fastq.gz,62555uniarc,62555uniarc.L3,62555uniarc-2,ILLUMINA,6000
21May3678_C04-L1_S78_L004_R1_001.fastq.gz,21May3678_C04-L1_S78_L004_R2_001.fastq.gz,62555uniarc,62555uniarc.L4,62555uniarc-2,ILLUMINA,6000
21May3678_C05-L1_S79_L002_R1_001.fastq.gz,21May3678_C05-L1_S79_L002_R2_001.fastq.gz,13318uniqui,13318uniqui.L2,13318uniqui-2,ILLUMINA,6000
21May3678_C05-L1_S79_L003_R1_001.fastq.gz,21May3678_C05-L1_S79_L003_R2_001.fastq.gz,13318uniqui,13318uniqui.L3,13318uniqui-2,ILLUMINA,6000
21May3678_C05-L1_S79_L004_R1_001.fastq.gz,21May3678_C05-L1_S79_L004_R2_001.fastq.gz,13318uniqui,13318uniqui.L4,13318uniqui-2,ILLUMINA,6000
21May3678_C06-L1_S80_L002_R1_001.fastq.gz,21May3678_C06-L1_S80_L002_R2_001.fastq.gz,54849atlliz,54849atlliz.L2,54849atlliz-2,ILLUMINA,6000
21May3678_C06-L1_S80_L003_R1_001.fastq.gz,21May3678_C06-L1_S80_L003_R2_001.fastq.gz,54849atlliz,54849atlliz.L3,54849atlliz-2,ILLUMINA,6000
21May3678_C06-L1_S80_L004_R1_001.fastq.gz,21May3678_C06-L1_S80_L004_R2_001.fastq.gz,54849atlliz,54849atlliz.L4,54849atlliz-2,ILLUMINA,6000
21May3678_C07-L1_S81_L002_R1_001.fastq.gz,21May3678_C07-L1_S81_L002_R2_001.fastq.gz,20751guthon,20751guthon.L2,20751guthon-2,ILLUMINA,6000
21May3678_C07-L1_S81_L003_R1_001.fastq.gz,21May3678_C07-L1_S81_L003_R2_001.fastq.gz,20751guthon,20751guthon.L3,20751guthon-2,ILLUMINA,6000
21May3678_C07-L1_S81_L004_R1_001.fastq.gz,21May3678_C07-L1_S81_L004_R2_001.fastq.gz,20751guthon,20751guthon.L4,20751guthon-2,ILLUMINA,6000
21May3678_C08-L1_S82_L002_R1_001.fastq.gz,21May3678_C08-L1_S82_L002_R2_001.fastq.gz,19437tanbar,19437tanbar.L2,19437tanbar-2,ILLUMINA,6000
21May3678_C08-L1_S82_L003_R1_001.fastq.gz,21May3678_C08-L1_S82_L003_R2_001.fastq.gz,19437tanbar,19437tanbar.L3,19437tanbar-2,ILLUMINA,6000
21May3678_C08-L1_S82_L004_R1_001.fastq.gz,21May3678_C08-L1_S82_L004_R2_001.fastq.gz,19437tanbar,19437tanbar.L4,19437tanbar-2,ILLUMINA,6000
21May3678_C09-L1_S83_L002_R1_001.fastq.gz,21May3678_C09-L1_S83_L002_R2_001.fastq.gz,19150niggun,19150niggun.L2,19150niggun-2,ILLUMINA,6000
21May3678_C09-L1_S83_L003_R1_001.fastq.gz,21May3678_C09-L1_S83_L003_R2_001.fastq.gz,19150niggun,19150niggun.L3,19150niggun-2,ILLUMINA,6000
21May3678_C09-L1_S83_L004_R1_001.fastq.gz,21May3678_C09-L1_S83_L004_R2_001.fastq.gz,19150niggun,19150niggun.L4,19150niggun-2,ILLUMINA,6000
21May3678_C10-L1_S84_L002_R1_001.fastq.gz,21May3678_C10-L1_S84_L002_R2_001.fastq.gz,19077tanbar,19077tanbar.L2,19077tanbar-2,ILLUMINA,6000
21May3678_C10-L1_S84_L003_R1_001.fastq.gz,21May3678_C10-L1_S84_L003_R2_001.fastq.gz,19077tanbar,19077tanbar.L3,19077tanbar-2,ILLUMINA,6000
21May3678_C10-L1_S84_L004_R1_001.fastq.gz,21May3678_C10-L1_S84_L004_R2_001.fastq.gz,19077tanbar,19077tanbar.L4,19077tanbar-2,ILLUMINA,6000
21May3678_C11-L1_S85_L002_R1_001.fastq.gz,21May3678_C11-L1_S85_L002_R2_001.fastq.gz,18935affboc,18935affboc.L2,18935affboc-2,ILLUMINA,6000
21May3678_C11-L1_S85_L003_R1_001.fastq.gz,21May3678_C11-L1_S85_L003_R2_001.fastq.gz,18935affboc,18935affboc.L3,18935affboc-2,ILLUMINA,6000
21May3678_C11-L1_S85_L004_R1_001.fastq.gz,21May3678_C11-L1_S85_L004_R2_001.fastq.gz,18935affboc,18935affboc.L4,18935affboc-2,ILLUMINA,6000
21May3678_C12-L1_S86_L002_R1_001.fastq.gz,21May3678_C12-L1_S86_L002_R2_001.fastq.gz,23318gutboc,23318gutboc.L2,23318gutboc-2,ILLUMINA,6000
21May3678_C12-L1_S86_L003_R1_001.fastq.gz,21May3678_C12-L1_S86_L003_R2_001.fastq.gz,23318gutboc,23318gutboc.L3,23318gutboc-2,ILLUMINA,6000
21May3678_C12-L1_S86_L004_R1_001.fastq.gz,21May3678_C12-L1_S86_L004_R2_001.fastq.gz,23318gutboc,23318gutboc.L4,23318gutboc-2,ILLUMINA,6000
21May3678_D01-L1_S87_L002_R1_001.fastq.gz,21May3678_D01-L1_S87_L002_R2_001.fastq.gz,62551abearc,62551abearc.L2,62551abearc-2,ILLUMINA,6000
21May3678_D01-L1_S87_L003_R1_001.fastq.gz,21May3678_D01-L1_S87_L003_R2_001.fastq.gz,62551abearc,62551abearc.L3,62551abearc-2,ILLUMINA,6000
21May3678_D01-L1_S87_L004_R1_001.fastq.gz,21May3678_D01-L1_S87_L004_R2_001.fastq.gz,62551abearc,62551abearc.L4,62551abearc-2,ILLUMINA,6000
21May3678_D02-L1_S88_L002_R1_001.fastq.gz,21May3678_D02-L1_S88_L002_R2_001.fastq.gz,62585uniarc,62585uniarc.L2,62585uniarc-2,ILLUMINA,6000
21May3678_D02-L1_S88_L003_R1_001.fastq.gz,21May3678_D02-L1_S88_L003_R2_001.fastq.gz,62585uniarc,62585uniarc.L3,62585uniarc-2,ILLUMINA,6000
21May3678_D02-L1_S88_L004_R1_001.fastq.gz,21May3678_D02-L1_S88_L004_R2_001.fastq.gz,62585uniarc,62585uniarc.L4,62585uniarc-2,ILLUMINA,6000
21May3678_D03-L1_S89_L002_R1_001.fastq.gz,21May3678_D03-L1_S89_L002_R2_001.fastq.gz,62559floarc,62559floarc.L2,62559floarc-2,ILLUMINA,6000
21May3678_D03-L1_S89_L003_R1_001.fastq.gz,21May3678_D03-L1_S89_L003_R2_001.fastq.gz,62559floarc,62559floarc.L3,62559floarc-2,ILLUMINA,6000
21May3678_D03-L1_S89_L004_R1_001.fastq.gz,21May3678_D03-L1_S89_L004_R2_001.fastq.gz,62559floarc,62559floarc.L4,62559floarc-2,ILLUMINA,6000
21May3678_D04-L1_S90_L002_R1_001.fastq.gz,21May3678_D04-L1_S90_L002_R2_001.fastq.gz,62552abearc,62552abearc.L2,62552abearc-2,ILLUMINA,6000
21May3678_D04-L1_S90_L003_R1_001.fastq.gz,21May3678_D04-L1_S90_L003_R2_001.fastq.gz,62552abearc,62552abearc.L3,62552abearc-2,ILLUMINA,6000
21May3678_D04-L1_S90_L004_R1_001.fastq.gz,21May3678_D04-L1_S90_L004_R2_001.fastq.gz,62552abearc,62552abearc.L4,62552abearc-2,ILLUMINA,6000
21May3678_D05-L1_S91_L002_R1_001.fastq.gz,21May3678_D05-L1_S91_L002_R2_001.fastq.gz,54786atlliz,54786atlliz.L2,54786atlliz-2,ILLUMINA,6000
21May3678_D05-L1_S91_L003_R1_001.fastq.gz,21May3678_D05-L1_S91_L003_R2_001.fastq.gz,54786atlliz,54786atlliz.L3,54786atlliz-2,ILLUMINA,6000
21May3678_D05-L1_S91_L004_R1_001.fastq.gz,21May3678_D05-L1_S91_L004_R2_001.fastq.gz,54786atlliz,54786atlliz.L4,54786atlliz-2,ILLUMINA,6000
21May3678_D06-L1_S92_L002_R1_001.fastq.gz,21May3678_D06-L1_S92_L002_R2_001.fastq.gz,62562ranarc,62562ranarc.L2,62562ranarc-2,ILLUMINA,6000
21May3678_D06-L1_S92_L003_R1_001.fastq.gz,21May3678_D06-L1_S92_L003_R2_001.fastq.gz,62562ranarc,62562ranarc.L3,62562ranarc-2,ILLUMINA,6000
21May3678_D06-L1_S92_L004_R1_001.fastq.gz,21May3678_D06-L1_S92_L004_R2_001.fastq.gz,62562ranarc,62562ranarc.L4,62562ranarc-2,ILLUMINA,6000
21May3678_D07-L1_S93_L002_R1_001.fastq.gz,21May3678_D07-L1_S93_L002_R2_001.fastq.gz,23322affboc,23322affboc.L2,23322affboc-2,ILLUMINA,6000
21May3678_D07-L1_S93_L003_R1_001.fastq.gz,21May3678_D07-L1_S93_L003_R2_001.fastq.gz,23322affboc,23322affboc.L3,23322affboc-2,ILLUMINA,6000
21May3678_D07-L1_S93_L004_R1_001.fastq.gz,21May3678_D07-L1_S93_L004_R2_001.fastq.gz,23322affboc,23322affboc.L4,23322affboc-2,ILLUMINA,6000
21May3678_D08-L1_S94_L002_R1_001.fastq.gz,21May3678_D08-L1_S94_L002_R2_001.fastq.gz,19435chlbar,19435chlbar.L2,19435chlbar-2,ILLUMINA,6000
